,airline,number_of_changes,origin_city_code,destination_country_code,search_weekday,depart_weekday,diff_days,distance,price,number_of_changes_category,airline_category,destination_category
6869,Wizz Air,1,MOW,IT,2,3,239,2366.55,5008,1,Other,culture
6870,Aeroflot,1,MOW,US,2,0,236,11327.89,37717,1,Aeroflot,culture
6871,S7 Airlines,0,MOW,RU,2,5,234,1238.84,4151,0,S7 Airlines,domestic
6872,Aeroflot,0,MOW,RU,2,3,239,3125.01,9357,0,Aeroflot,domestic
6873,Wizz Air,1,MOW,GR,2,5,262,2225.12,4800,1,Other,tourism
6874,Aeroflot,1,MOW,US,2,5,248,9198.78,28199,1,Aeroflot,culture
6875,Pobeda,0,MOW,RU,2,0,236,2797.26,3699,0,Pobeda,domestic
6876,Nordwind Airlines,0,MOW,RU,2,5,262,1245.22,4724,0,Nordwind Airlines,domestic
6877,Azimut,0,MOW,RU,2,5,255,1137.51,3480,0,Azimut,domestic
6878,Uzbekistan Airways,0,MOW,UZ,2,3,246,2792.29,6760,0,Uzbekistan Airways,cis
6879,S7 Airlines,0,MOW,TR,2,0,250,2154.06,7045,0,S7 Airlines,tourism
6880,Pobeda,1,MOW,RU,2,0,243,4419.25,25530,1,Pobeda,domestic
6881,Pobeda,0,MOW,RU,2,5,255,893.09,3299,0,Pobeda,domestic
6882,Nordwind Airlines,0,MOW,RU,2,6,235,6144.5,11771,0,Nordwind Airlines,domestic
6883,S7 Airlines,1,MOW,RU,2,6,263,6781.36,13854,1,S7 Airlines,domestic
6884,Uzbekistan Airways,0,MOW,UZ,2,2,238,3017.68,7021,0,Uzbekistan Airways,cis
6885,S7 Airlines,1,MOW,RU,2,4,289,3379.79,11162,1,S7 Airlines,domestic
6886,S7 Airlines,0,MOW,RU,2,2,266,1270.49,4057,0,S7 Airlines,domestic
6887,S7 Airlines,0,MOW,RU,2,3,281,1496.68,4698,0,S7 Airlines,domestic
6888,Turkish Airlines,2,MOW,US,2,0,285,9898.39,31785,2,Turkish Airlines,culture
6889,S7 Airlines,2,MOW,TR,2,3,274,2195.74,11190,2,S7 Airlines,tourism
6890,S7 Airlines,0,MOW,RU,2,2,280,3324.82,7551,0,S7 Airlines,domestic
6891,S7 Airlines,0,MOW,RU,2,0,292,1334.24,4578,0,S7 Airlines,domestic
6892,S7 Airlines,0,MOW,RU,2,0,285,386.51,4049,0,S7 Airlines,domestic
6893,S7 Airlines,1,MOW,RU,2,6,284,5876.42,13592,1,S7 Airlines,domestic
6894,S7 Airlines,1,MOW,UZ,2,2,287,2951.46,13297,1,S7 Airlines,cis
6895,S7 Airlines,1,MOW,RU,2,4,289,2991.64,7820,1,S7 Airlines,domestic
6896,S7 Airlines,0,MOW,RU,2,2,287,1602.63,3099,0,S7 Airlines,domestic
6897,S7 Airlines,0,MOW,RU,2,4,268,1201.71,6168,0,S7 Airlines,domestic
6898,S7 Airlines,1,MOW,IT,2,2,273,2638.56,9494,1,S7 Airlines,culture
6899,S7 Airlines,0,MOW,RU,2,4,275,1191.19,3220,0,S7 Airlines,domestic
6900,Turkish Airlines,1,MOW,KZ,2,4,268,2279.13,13830,1,Turkish Airlines,cis
6901,S7 Airlines,0,MOW,UZ,2,6,277,2791.24,7305,0,S7 Airlines,cis
6902,S7 Airlines,0,MOW,RU,2,1,279,840.05,5549,0,S7 Airlines,domestic
6903,S7 Airlines,1,MOW,RU,2,2,280,6410.71,13863,1,S7 Airlines,domestic
6904,S7 Airlines,0,MOW,RU,2,5,290,567.67,4348,0,S7 Airlines,domestic
6905,Turkish Airlines,1,MOW,US,2,2,287,9793.74,23077,1,Turkish Airlines,culture
6906,Turkish Airlines,1,MOW,US,2,0,285,9470.39,30407,1,Turkish Airlines,culture
6907,Turkish Airlines,2,MOW,US,2,1,265,8396.91,33648,2,Turkish Airlines,culture
6908,S7 Airlines,0,MOW,RU,2,2,266,1476.84,2499,0,S7 Airlines,domestic
6909,S7 Airlines,0,MOW,RU,2,3,267,1081.68,4394,0,S7 Airlines,domestic
6910,S7 Airlines,0,MOW,UZ,2,2,266,2647.82,5830,0,S7 Airlines,cis
6911,S7 Airlines,0,MOW,UZ,2,0,285,2800.39,14355,0,S7 Airlines,cis
6912,S7 Airlines,0,MOW,DE,2,1,293,1611.43,7699,0,S7 Airlines,culture
6913,Turkish Airlines,2,MOW,US,2,5,269,9763.68,39200,2,Turkish Airlines,culture
6914,S7 Airlines,0,MOW,RU,2,1,265,4415.29,11412,0,S7 Airlines,domestic
6915,S7 Airlines,1,MOW,RU,2,3,274,2850.63,15883,1,S7 Airlines,domestic
6916,S7 Airlines,0,MOW,RU,2,1,272,1397.49,8401,0,S7 Airlines,domestic
6917,S7 Airlines,0,MOW,RU,2,4,268,630.33,2748,0,S7 Airlines,domestic
6918,Turkish Airlines,2,MOW,US,2,1,265,9019.63,32022,2,Turkish Airlines,culture
6919,S7 Airlines,0,MOW,RU,2,2,266,444.87,3554,0,S7 Airlines,domestic
6920,S7 Airlines,0,MOW,UZ,2,3,274,2286.26,6610,0,S7 Airlines,cis
6921,S7 Airlines,0,MOW,RU,2,0,271,3120.01,11701,0,S7 Airlines,domestic
6922,S7 Airlines,0,MOW,RU,2,3,288,1476.0,3051,0,S7 Airlines,domestic
6923,Turkish Airlines,1,MOW,US,2,1,265,9231.98,22724,1,Turkish Airlines,culture
6924,S7 Airlines,2,MOW,RU,2,0,285,906.06,15139,2,S7 Airlines,domestic
6925,Turkish Airlines,1,MOW,KZ,2,2,294,3101.76,13537,1,Turkish Airlines,cis
6926,Nordwind Airlines,0,MOW,TR,2,5,269,2215.01,13743,0,Nordwind Airlines,tourism
6927,S7 Airlines,0,MOW,RU,2,4,268,1162.99,3049,0,S7 Airlines,domestic
6928,S7 Airlines,2,MOW,RU,2,6,270,982.85,14016,2,S7 Airlines,domestic
6929,S7 Airlines,1,MOW,RU,2,1,272,6646.73,13509,1,S7 Airlines,domestic
6930,S7 Airlines,0,MOW,RU,2,2,294,2305.01,9000,0,S7 Airlines,domestic
6931,S7 Airlines,0,MOW,RU,2,0,285,926.25,4449,0,S7 Airlines,domestic
6932,S7 Airlines,0,MOW,RU,2,6,284,730.24,4548,0,S7 Airlines,domestic
6933,KLM,1,MOW,DE,2,6,284,1653.57,11399,1,Other,culture
6934,S7 Airlines,1,MOW,RU,2,3,274,4885.08,17600,1,S7 Airlines,domestic
6935,S7 Airlines,0,MOW,RU,2,3,288,2919.21,7092,0,S7 Airlines,domestic
6936,S7 Airlines,0,MOW,RU,2,3,267,1372.69,4138,0,S7 Airlines,domestic
6937,S7 Airlines,1,MOW,RU,2,1,265,4728.02,15433,1,S7 Airlines,domestic
6938,S7 Airlines,1,MOW,RU,2,1,293,1699.29,10246,1,S7 Airlines,domestic
6939,S7 Airlines,0,MOW,RU,2,1,286,1141.58,4293,0,S7 Airlines,domestic
6940,Turkish Airlines,1,MOW,UZ,2,3,274,3009.67,19783,1,Turkish Airlines,cis
6941,Turkish Airlines,3,MOW,US,2,3,274,11327.89,51638,3+,Turkish Airlines,culture
6942,S7 Airlines,1,MOW,GR,2,4,275,2225.12,7336,1,S7 Airlines,tourism
6943,Turkish Airlines,2,MOW,US,2,3,267,9198.78,36255,2,Turkish Airlines,culture
6944,S7 Airlines,1,MOW,RU,2,3,281,2797.26,8223,1,S7 Airlines,domestic
6945,S7 Airlines,2,MOW,RU,2,4,289,1245.22,14872,2,S7 Airlines,domestic
6946,S7 Airlines,0,MOW,UZ,2,3,281,2792.29,7305,0,S7 Airlines,cis
6947,S7 Airlines,0,MOW,TR,2,4,275,2154.06,6090,0,S7 Airlines,tourism
6948,S7 Airlines,0,MOW,RU,2,4,275,1193.19,4049,0,S7 Airlines,domestic
6949,S7 Airlines,1,MOW,RU,2,4,268,6144.5,13133,1,S7 Airlines,domestic
6950,S7 Airlines,0,MOW,RU,2,4,275,2345.3,8443,0,S7 Airlines,domestic
6951,S7 Airlines,1,MOW,RU,2,1,272,6781.36,13854,1,S7 Airlines,domestic
6952,S7 Airlines,0,MOW,RU,2,1,307,1270.49,4057,0,S7 Airlines,domestic
6953,S7 Airlines,0,MOW,RU,2,1,321,1496.68,7163,0,S7 Airlines,domestic
6954,Turkish Airlines,2,MOW,US,2,2,315,8672.75,37177,2,Turkish Airlines,culture
6955,Turkish Airlines,2,MOW,US,2,0,299,9898.39,31177,2,Turkish Airlines,culture
6956,S7 Airlines,2,MOW,TR,2,0,313,2195.74,11263,2,S7 Airlines,tourism
6957,S7 Airlines,0,MOW,RU,2,4,324,3324.82,7551,0,S7 Airlines,domestic
6958,S7 Airlines,0,MOW,RU,2,5,304,1334.24,4578,0,S7 Airlines,domestic
6959,S7 Airlines,0,MOW,RU,2,6,312,386.51,4049,0,S7 Airlines,domestic
6960,S7 Airlines,1,MOW,UZ,2,2,322,2951.46,13297,1,S7 Airlines,cis
6961,S7 Airlines,0,MOW,RU,2,3,323,2991.64,9050,0,S7 Airlines,domestic
6962,S7 Airlines,0,MOW,RU,2,4,303,1602.63,3099,0,S7 Airlines,domestic
6963,S7 Airlines,0,MOW,RU,2,4,296,1201.71,6168,0,S7 Airlines,domestic
6964,S7 Airlines,1,MOW,UZ,2,4,317,2654.56,22257,1,S7 Airlines,cis
6965,S7 Airlines,0,MOW,RU,2,6,312,1191.19,3250,0,S7 Airlines,domestic
6966,Turkish Airlines,1,MOW,KZ,2,5,304,2279.13,14285,1,Turkish Airlines,cis
6967,S7 Airlines,0,MOW,UZ,2,6,319,2791.24,6610,0,S7 Airlines,cis
6968,S7 Airlines,0,MOW,RU,2,0,320,840.05,5549,0,S7 Airlines,domestic
6969,S7 Airlines,1,MOW,RU,2,5,318,2878.27,6850,1,S7 Airlines,domestic
6970,KLM,1,MOW,DE,2,0,306,1846.08,8794,1,Other,culture
6971,S7 Airlines,1,MOW,RU,2,5,304,6410.71,13863,1,S7 Airlines,domestic
6972,S7 Airlines,0,MOW,RU,2,3,302,3840.86,16940,0,S7 Airlines,domestic
6973,S7 Airlines,0,MOW,RU,2,5,304,567.67,4348,0,S7 Airlines,domestic
6974,Turkish Airlines,2,MOW,US,2,3,309,9415.13,32769,2,Turkish Airlines,culture
6975,Turkish Airlines,1,MOW,US,2,3,309,9793.74,23080,1,Turkish Airlines,culture
6976,S7 Airlines,0,MOW,RU,2,0,313,1492.57,5151,0,S7 Airlines,domestic
6977,Turkish Airlines,1,MOW,US,2,5,318,7224.28,28072,1,Turkish Airlines,culture
6978,S7 Airlines,0,MOW,RU,2,3,302,1476.84,2406,0,S7 Airlines,domestic
6979,S7 Airlines,0,MOW,RU,2,0,313,1081.68,4394,0,S7 Airlines,domestic
6980,S7 Airlines,0,MOW,UZ,2,2,322,2647.82,5830,0,S7 Airlines,cis
6981,S7 Airlines,1,MOW,RU,2,0,306,4208.67,11005,1,S7 Airlines,domestic
6982,Wizz Air,1,MOW,IT,2,5,318,2398.73,8558,1,Other,culture
6983,S7 Airlines,0,MOW,UZ,2,0,299,2800.39,14355,0,S7 Airlines,cis
6984,S7 Airlines,0,MOW,RU,2,6,319,2233.37,8053,0,S7 Airlines,domestic
6985,S7 Airlines,0,MOW,RU,2,4,303,1429.66,4329,0,S7 Airlines,domestic
6986,KLM,1,MOW,DE,2,6,305,1611.43,7873,1,Other,culture
6987,Turkish Airlines,2,MOW,US,2,0,306,9763.68,33993,2,Turkish Airlines,culture
6988,S7 Airlines,0,MOW,RU,2,3,302,4415.29,11412,0,S7 Airlines,domestic
6989,S7 Airlines,1,MOW,RU,2,1,307,2850.63,15883,1,S7 Airlines,domestic
6990,S7 Airlines,0,MOW,RU,2,4,324,1397.49,8401,0,S7 Airlines,domestic
6991,S7 Airlines,0,MOW,RU,2,4,296,630.33,2748,0,S7 Airlines,domestic
6992,Turkish Airlines,2,MOW,US,2,5,297,9019.63,30152,2,Turkish Airlines,culture
6993,S7 Airlines,0,MOW,RU,2,4,324,444.87,3554,0,S7 Airlines,domestic
6994,S7 Airlines,0,MOW,UZ,2,1,321,2286.26,6610,0,S7 Airlines,cis
6995,S7 Airlines,1,MOW,RU,2,5,311,3120.01,7830,1,S7 Airlines,domestic
6996,S7 Airlines,0,MOW,RU,2,6,298,1476.0,3039,0,S7 Airlines,domestic
6997,Turkish Airlines,1,MOW,US,2,3,295,9231.98,22724,1,Turkish Airlines,culture
6998,S7 Airlines,2,MOW,RU,2,5,318,906.06,15139,2,S7 Airlines,domestic
6999,Turkish Airlines,1,MOW,KZ,2,5,318,3101.76,14592,1,Turkish Airlines,cis
7000,S7 Airlines,0,MOW,RU,2,2,308,1162.99,3037,0,S7 Airlines,domestic
7001,S7 Airlines,2,MOW,RU,2,5,297,982.85,14016,2,S7 Airlines,domestic
7002,S7 Airlines,1,MOW,RU,2,3,295,6646.73,13509,1,S7 Airlines,domestic
7003,S7 Airlines,0,MOW,RU,2,5,318,2305.01,9000,0,S7 Airlines,domestic
7004,S7 Airlines,0,MOW,RU,2,3,309,926.25,4449,0,S7 Airlines,domestic
7005,S7 Airlines,0,MOW,RU,2,0,299,730.24,4548,0,S7 Airlines,domestic
7006,S7 Airlines,1,MOW,RU,2,4,296,2138.86,10199,1,S7 Airlines,domestic
7007,S7 Airlines,0,MOW,RU,2,3,316,556.74,4412,0,S7 Airlines,domestic
7008,S7 Airlines,0,MOW,RU,2,0,313,2919.21,7092,0,S7 Airlines,domestic
7009,S7 Airlines,0,MOW,RU,2,5,304,1372.69,4138,0,S7 Airlines,domestic
7010,S7 Airlines,1,MOW,RU,2,4,303,4728.02,15433,1,S7 Airlines,domestic
7011,S7 Airlines,1,MOW,RU,2,4,324,1699.29,10246,1,S7 Airlines,domestic
7012,S7 Airlines,0,MOW,RU,2,5,311,1141.58,4293,0,S7 Airlines,domestic
7013,S7 Airlines,1,MOW,UZ,2,6,312,3009.67,10602,1,S7 Airlines,cis
7014,Turkish Airlines,2,MOW,US,2,3,295,11327.89,40010,2,Turkish Airlines,culture
7015,S7 Airlines,0,MOW,RU,2,1,300,1238.84,4151,0,S7 Airlines,domestic
7016,S7 Airlines,0,MOW,RU,2,3,309,3125.01,10541,0,S7 Airlines,domestic
7017,Turkish Airlines,2,MOW,US,2,6,298,9198.78,36550,2,Turkish Airlines,culture
7018,S7 Airlines,1,MOW,RU,2,0,306,2797.26,8216,1,S7 Airlines,domestic
7019,S7 Airlines,2,MOW,RU,2,0,320,1245.22,15222,2,S7 Airlines,domestic
7020,S7 Airlines,0,MOW,UZ,2,3,302,2792.29,7305,0,S7 Airlines,cis
7021,S7 Airlines,0,MOW,RU,2,4,310,365.9,2353,0,S7 Airlines,domestic
7022,S7 Airlines,0,MOW,TR,2,0,306,2154.06,6090,0,S7 Airlines,tourism
7023,S7 Airlines,0,MOW,RU,2,3,302,1193.19,4049,0,S7 Airlines,domestic
7024,S7 Airlines,0,MOW,RU,2,3,323,893.09,4897,0,S7 Airlines,domestic
7025,S7 Airlines,1,MOW,RU,2,0,306,6144.5,13133,1,S7 Airlines,domestic
7026,S7 Airlines,0,MOW,RU,2,4,310,2345.3,8443,0,S7 Airlines,domestic
7027,S7 Airlines,1,MOW,RU,2,3,295,6781.36,13854,1,S7 Airlines,domestic
7028,Turkish Airlines,2,MOW,TR,0,3,10,1608.63,24159,2,Turkish Airlines,tourism
7029,S7 Airlines,1,MOW,RU,0,1,8,3379.79,11020,1,S7 Airlines,domestic
7030,S7 Airlines,2,MOW,RU,0,1,8,4720.42,44830,2,S7 Airlines,domestic
7031,Pobeda,0,MOW,RU,0,2,2,1270.49,4649,0,Pobeda,domestic
7032,Aeroflot,1,MOW,RU,0,3,3,7042.45,20435,1,Aeroflot,domestic
7033,Azimut,2,MOW,IN,0,3,10,5123.59,41363,2,Azimut,tourism
7034,S7 Airlines,3,MOW,RU,0,2,16,3795.94,21319,3+,S7 Airlines,domestic
7035,Uzbekistan Airways,1,MOW,IN,0,5,12,4338.6,21520,1,Uzbekistan Airways,tourism
7036,Pobeda,0,MOW,RU,0,6,20,1496.68,4649,0,Pobeda,domestic
7037,Pegasus Airlines,3,MOW,TR,0,5,26,1731.5,34862,3+,Pegasus Airlines,tourism
7038,S7 Airlines,0,MOW,RU,0,3,17,345.27,963,0,S7 Airlines,domestic
7039,Turkish Airlines,2,MOW,TR,0,4,4,1643.31,23962,2,Turkish Airlines,tourism
7040,Aeroflot,0,MOW,RU,0,6,13,253.0,2250,0,Aeroflot,domestic
7041,Azimut,2,MOW,TR,0,1,22,2195.74,22338,2,Azimut,tourism
7042,Pobeda,0,MOW,RU,0,1,22,3324.82,5649,0,Pobeda,domestic
7043,Azimut,2,MOW,TR,0,2,23,2089.38,25527,2,Azimut,tourism
7044,S7 Airlines,2,MOW,RU,0,6,6,6348.72,28880,2,S7 Airlines,domestic
7045,Azimut,1,MOW,RU,0,5,26,1334.24,3360,1,Azimut,domestic
7046,Uzbekistan Airways,2,MOW,IN,0,6,20,3954.46,45930,2,Uzbekistan Airways,tourism
7047,S7 Airlines,0,MOW,RU,0,4,4,386.51,4749,0,S7 Airlines,domestic
7048,Nordwind Airlines,1,MOW,RU,0,3,17,808.34,7668,1,Nordwind Airlines,domestic
7049,S7 Airlines,0,MOW,RU,0,2,23,2161.81,7868,0,S7 Airlines,domestic
7050,Pegasus Airlines,2,MOW,DE,0,2,23,2072.57,27447,2,Pegasus Airlines,culture
7051,Azimut,1,MOW,RU,0,1,8,152.1,4476,1,Azimut,domestic
7052,Turkish Airlines,2,MOW,KZ,0,6,13,2590.71,41347,2,Turkish Airlines,cis
7053,Uzbekistan Airways,0,MOW,UZ,0,4,18,2951.46,5455,0,Uzbekistan Airways,cis
7054,Pobeda,0,MOW,RU,0,2,2,2991.64,5149,0,Pobeda,domestic
7055,Pobeda,0,MOW,RU,0,1,15,1602.63,4149,0,Pobeda,domestic
7056,S7 Airlines,0,MOW,RU,0,5,19,1939.79,10171,0,S7 Airlines,domestic
7057,Uzbekistan Airways,2,MOW,IN,0,5,19,5022.12,35283,2,Uzbekistan Airways,tourism
7058,Wizz Air,2,MOW,ES,0,4,25,3430.21,27011,2,Other,tourism
7059,Nordwind Airlines,0,MOW,RU,0,5,5,1201.71,4194,0,Nordwind Airlines,domestic
7060,Wizz Air,2,MOW,IT,0,4,25,2668.41,25850,2,Other,culture
7061,Aeroflot,2,MOW,TR,0,4,11,2079.39,33160,2,Aeroflot,tourism
7062,Wizz Air,2,MOW,IT,0,4,25,2638.56,27036,2,Other,culture
7063,Uzbekistan Airways,0,MOW,UZ,0,2,23,2654.56,5455,0,Uzbekistan Airways,cis
7064,Azimut,1,MOW,RU,0,5,26,1191.19,3255,1,Azimut,domestic
7065,Turkish Airlines,2,MOW,TR,0,0,7,1988.86,24330,2,Turkish Airlines,tourism
7066,Pobeda,1,MOW,RU,0,1,8,4575.94,30780,1,Pobeda,domestic
7067,Pobeda,1,MOW,KZ,0,6,20,2279.13,14817,1,Pobeda,cis
7068,Uzbekistan Airways,0,MOW,UZ,0,3,24,2791.24,7952,0,Uzbekistan Airways,cis
7069,Pobeda,1,MOW,RU,0,0,7,5599.18,12351,1,Pobeda,domestic
7070,Azimut,2,MOW,RU,0,1,1,3661.34,10371,2,Azimut,domestic
7071,Pobeda,0,MOW,RU,0,3,3,2878.27,6249,0,Pobeda,domestic
7072,Turkish Airlines,2,MOW,TR,0,1,15,1911.0,34361,2,Turkish Airlines,tourism
7073,Wizz Air,2,MOW,IT,0,4,25,2232.05,25005,2,Other,culture
7074,Pegasus Airlines,2,MOW,DE,0,0,21,1846.08,32634,2,Pegasus Airlines,culture
7075,Wizz Air,2,MOW,IT,0,4,25,2098.36,25281,2,Other,culture
7076,Aeroflot,0,MOW,KZ,0,2,9,1687.7,15444,0,Aeroflot,cis
7077,Wizz Air,3,MOW,GR,0,0,21,2466.46,30662,3+,Other,tourism
7078,S7 Airlines,1,MOW,RU,0,3,24,6410.71,13883,1,S7 Airlines,domestic
7079,Pobeda,1,MOW,RU,0,1,8,3840.86,12667,1,Pobeda,domestic
7080,Azimut,2,MOW,ES,0,6,20,3258.09,27503,2,Azimut,tourism
7081,S7 Airlines,2,MOW,RU,0,1,15,6079.41,18934,2,S7 Airlines,domestic
7082,Nordwind Airlines,0,MOW,RU,0,1,8,1466.42,3764,0,Nordwind Airlines,domestic
7083,Turkish Airlines,2,MOW,TR,0,5,12,1768.06,34350,2,Turkish Airlines,tourism
7084,Turkish Airlines,3,MOW,TR,0,0,21,2056.91,42437,3+,Turkish Airlines,tourism
7085,Pobeda,0,MOW,RU,0,4,4,692.14,3099,0,Pobeda,domestic
7086,Wizz Air,3,MOW,GR,0,0,21,2215.54,27358,3+,Other,tourism
7087,S7 Airlines,0,MOW,RU,0,6,13,1476.84,6969,0,S7 Airlines,domestic
7088,Wizz Air,2,MOW,ES,0,4,25,3318.23,30929,2,Other,tourism
7089,Pobeda,2,MOW,KZ,0,3,3,3064.66,20482,2,Pobeda,cis
7090,Azimut,1,MOW,RU,0,6,20,1081.68,3588,1,Azimut,domestic
7091,Pobeda,2,MOW,TR,0,5,19,1889.67,23130,2,Pobeda,tourism
7092,Uzbekistan Airways,0,MOW,UZ,0,6,20,2647.82,5455,0,Uzbekistan Airways,cis
7093,Wizz Air,3,MOW,IT,0,4,25,2195.46,28484,3+,Other,culture
7094,Pobeda,0,MOW,RU,0,0,7,4208.67,6249,0,Pobeda,domestic
7095,Aeroflot,1,MOW,RU,0,4,4,6027.81,23655,1,Aeroflot,domestic
7096,Pobeda,1,MOW,RU,0,1,22,4291.39,18470,1,Pobeda,domestic
7097,Pobeda,1,MOW,RU,0,2,2,1666.11,6814,1,Pobeda,domestic
7098,Azimut,1,MOW,TR,0,1,22,1759.79,16190,1,Azimut,tourism
7099,Azimut,3,MOW,GR,0,1,22,2456.28,31660,3+,Azimut,tourism
7100,S7 Airlines,2,MOW,RU,0,5,19,7051.25,20371,2,S7 Airlines,domestic
7101,Uzbekistan Airways,0,MOW,UZ,0,0,21,2800.39,15580,0,Uzbekistan Airways,cis
7102,Pobeda,0,MOW,RU,0,5,19,2233.37,4349,0,Pobeda,domestic
7103,Nordwind Airlines,0,MOW,RU,0,3,10,1420.68,6366,0,Nordwind Airlines,domestic
